td_client_id,street,city,state,time
23d0d36e-89e7-4378-ee03-45a9e136ced4,Havey,Houston,TX,1554347001
3a7b15b9-dbb9-4e81-8a56-162d895fc116,Forster,Boca Raton,FL,1554347001
aa788f31-a817-4e4a-887e-4b4e89f86841,Straubel,Cincinnati,OH,1554347001
8968d6a9-b463-4da2-aa0e-e673fcbf3cef,Rowland,Shreveport,LA,1554347001
6ec87668-8d11-4899-8d57-a1c91192fc5c,Tennessee,Philadelphia,PA,1554347001
9c468f05-1012-49eb-9f93-6899e78594ff,Dryden,Washington,DC,1554347001
a6a59ee4-65db-4635-b2be-f0f584101ecb,Judy,Sioux Falls,SD,1554347001
8fe8927c-ca5d-499f-a695-6aa2c36670f5,Declaration,Boston,MA,1554347001
8436ee44-fc4c-436c-9c9b-d8bb960781ff,Onsgard,Birmingham,AL,1554347001
c48a4556-9385-476c-b8c3-6ef75a2411d6,Lakewood,Pittsburgh,PA,1554347001
1163ae38-885e-43a5-aa4c-773f89949c75,Butterfield,San Antonio,TX,1554347001
34b8e7fd-e1a2-4cc3-a5f7-ff8a1ad130ac,Hollow Ridge,Springfield,IL,1554347001
1f9d9289-7038-4832-81c3-dc928876eb33,Golf Course,Decatur,GA,1554347001
5d56dda5-3ce5-4c0c-f9cf-578aea97b3e9,Ilene,Long Beach,CA,1554347001
1ff06788-2e33-4611-84b3-1239613b30dd,Oneill,Lancaster,PA,1554347001
9bab5dd1-4cbb-4761-87ec-c41017045e8a,Golden Leaf,Pueblo,CO,1554347001
ee97635c-31ea-40bb-aae1-552d2dda8458,Brown,Bismarck,ND,1554347001
ef56cdb8-d8c5-44bc-c3d0-0bbb03450ae2,Elgar,Pittsburgh,PA,1554347001
1ff56d2c-ebc3-41b0-aa97-719e3b7a8248,Dennis,Springfield,MA,1554347001
7792a507-79c9-4d8d-f808-c3b07ac2d37f,Emmet,Baltimore,MD,1554347001
95d4064a-7eb5-487a-a34a-488bda5334ce,Jana,Staten Island,NY,1554347001
df73fcfe-d548-439f-9e69-ab2e6d16e759,La Follette,El Paso,TX,1554347001
728a20df-cfb8-4805-b202-dca86a70cceb,Dunning,Fort Wayne,IN,1554347001
8a16fbe0-4300-491b-a259-2ca58c7be393,Stang,White Plains,NY,1554347001
896c0b29-d2f2-4e7e-a18e-a00e701aef57,Mesta,Daytona Beach,FL,1554347001
e234dd0c-ef98-4288-85c8-dee2651cedb4,Marquette,Young America,MN,1554347001
d231a38b-78c9-4d37-9ea5-6459565dfc21,Springview,El Paso,TX,1554347001
6d3a6e6d-231a-4a63-d3ae-a32730603f48,New Castle,Milwaukee,WI,1554347001
fe2f2fe7-fe57-4b2b-8282-970b11ea748a,Washington,El Paso,TX,1554347001
0376ad14-6a84-446f-b5e6-3287fc770bdf,Bayside,Peoria,IL,1554347001
1b28c3e5-3369-4db8-a774-506d97058f2e,Hanson,Saint Petersburg,FL,1554347001
6803aa30-77ec-415a-e031-70553c8294d2,Pierstorff,Naples,FL,1554347001
80dedf43-bda4-4282-a7a9-b912602f3c5c,Commercial,Silver Spring,MD,1554347001
d9c38629-53fa-4eed-af6a-9a9e957bec5b,Steensland,Austin,TX,1554347001
d3f6ad2c-afa4-4c22-83f5-fc95e519671c,Village Green,Seattle,WA,1554347001
d1c2a0c2-c4a7-44ad-9dba-ae2750c7cdf0,Cottonwood,Young America,MN,1554347001
98d21f58-4905-4b57-b649-af2f19879ee0,Bluestem,Aiken,SC,1554347001
0d69b86a-1899-4b70-8656-605875a99c89,Lakeland,San Antonio,TX,1554347001
9223a04a-692b-470f-abdd-2591c8ac5b5b,Delaware,Pueblo,CO,1554347001
9169f42c-87d1-4b8d-9a7e-edbec65e6f1e,Portage,Pittsburgh,PA,1554347001
6a273b66-23dd-4990-9028-f92ce99fa38c,Holmberg,Columbus,MS,1554347001
872f674b-af98-4824-b9e2-81b8fe3f4664,Northland,Bonita Springs,FL,1554347001
2504a79b-1729-49cc-ab3c-e45583d050a1,Dryden,Houston,TX,1554347001
65f509d8-ba89-4f47-a898-caf733a4f079,Monument,New York City,NY,1554347001
6e40284e-b0ac-4e8d-abce-cf76b2529296,Victoria,Monticello,MN,1554347001
c5ca6897-da91-402d-e3d9-99f7633bd95e,Maywood,Dallas,TX,1554347001
d7b8bd7a-4a95-409a-db3e-fd4803499c29,Maple Wood,Saint Paul,MN,1554347001
7842e224-f0f6-491a-8bf4-698cb12aa794,Vidon,Louisville,KY,1554347001
6b5cf179-f9d8-4e53-93c6-1ee91bd11e65,Manufacturers,Lynn,MA,1554347001
f75b84de-8efa-4148-8a78-0ad3dbe9d3d7,Hollow Ridge,Beaverton,OR,1554347001
3c19e4dc-ccf6-4a4f-9ba2-6019433cafad,Hauk,Des Moines,IA,1554347001
d802f718-f2d6-4ae1-a02b-0aa547a038be,Maywood,Abilene,TX,1554347001
f94e0dab-ae92-40f6-af86-aea1cf1effcc,Loeprich,Fort Worth,TX,1554347001
047be05a-f081-4610-a7d2-69eb84929fa9,International,Tacoma,WA,1554347001
8f066e32-9a24-48b1-d53c-d32c560d8967,Sunnyside,Fort Smith,AR,1554347001
f3b1fea9-31e8-4e5d-ad36-b9003f76b4ae,Sage,Chicago,IL,1554347001
3b815056-33f0-4256-a139-fcf896dfae1c,Corscot,Billings,MT,1554347001
dc5a5022-e9a7-4bdc-a5b0-ccc5ef3a2ac1,Raven,Atlanta,GA,1554347001
897a595a-a798-4bb9-c631-0d952854b57d,Lillian,Indianapolis,IN,1554347001
a0ac9f73-66f4-4301-9102-bfde65d9819c,Sage,San Antonio,TX,1554347001
6da89a78-c152-43a3-e909-70e69e868ad5,Independence,Amarillo,TX,1554347001
7e6d6bbf-8a16-46c2-9d28-fc325522a4eb,Ronald Regan,El Paso,TX,1554347001
5d94903e-203f-4300-b960-199355be6e75,Hayes,Jacksonville,FL,1554347001
17e27490-cbdc-429b-997a-693b96e1a3d9,Dawn,Mobile,AL,1554347001
bcf34dce-1040-4c1f-9cdb-10fa56a65f78,Washington,Scranton,PA,1554347001
34255a64-609a-41de-ac5d-5746a46c7b3c,Superior,Dallas,TX,1554347001
973f53f4-e693-4c7d-8745-7ce37e77bb7e,Ryan,Omaha,NE,1554347001
88afffdf-da42-4233-98dc-36e16773da62,Barby,Lexington,KY,1554347001
a5e3d452-6fa1-4baa-8cd3-6e6c334fbc4d,Everett,Zephyrhills,FL,1554347001
14a8b931-f0dd-491d-bfc8-900426fa82d5,Chinook,Fresno,CA,1554347001
608d3bdf-5d9b-47c2-a401-f88163df2755,Doe Crossing,Savannah,GA,1554347001
6a577d0d-568d-49fe-ad3d-f0d877730983,Gale,Manassas,VA,1554347001
4feae4aa-3c61-483d-8f73-3ae3cf895526,Upham,Portland,OR,1554347001
bb9d9f8f-f4a3-4fba-a45f-ec28ca44597a,Sauthoff,Great Neck,NY,1554347001
b1f49312-c5fc-4a3e-c873-293467e8991c,Fisk,San Francisco,CA,1554347001
dfaea12e-c174-4b1b-fef4-ea5c34e33fbc,Hauk,Elmira,NY,1554347001
865fe3e5-10dc-4248-9c67-beaf191d133f,Barnett,Salinas,CA,1554347001
6619793c-b578-4b4e-a729-71d774a9f4fa,Division,Rochester,NY,1554347001
a7888e91-e5aa-442f-8d6a-67d59b9dbaa7,Boyd,Houston,TX,1554347001
835f9871-d88a-4730-954c-36f7444d670a,Rieder,New York City,NY,1554347001
8498a54d-e04a-4833-d47c-6f7a33d44e83,Thierer,Greensboro,NC,1554347001
df4af080-6547-47cb-b1d5-e89752da43fb,Toban,Chattanooga,TN,1554347001
e9eb0390-f36f-439b-bf66-5c018cb691a9,Ohio,Tallahassee,FL,1554347001
61686afa-e7a5-41c7-8540-605880fc3204,Talmadge,Gainesville,FL,1554347001
20a66b4c-161a-4cd0-8067-03d3cf9cf24b,Onsgard,Springfield,OH,1554347001
eb556726-1f5c-430b-bfa7-a891258d51cb,Manley,Columbia,MO,1554347001
787d1bed-4284-4dd3-a40a-0811008066e5,Redwing,Lima,OH,1554347001
a0c3c892-15a6-4dc2-a2dd-d4a2d8d2aff9,Farmco,New York City,NY,1554347001
e9a6a312-377b-486d-9a9a-918ab85b0af1,Union,Pensacola,FL,1554347001
ff4b3f48-885e-43a5-aa4c-773f89949c75,Havey,Honolulu,HI,1554347001
78da9e73-67f5-4810-92eb-76348dc1c278,Mccormick,Boston,MA,1554347001
72a428f4-c228-49d8-9eae-8a9270dff64b,Corry,El Paso,TX,1554347001
e7d8f7d7-7fa5-4fae-861d-048d5d330e52,New Castle,Des Moines,IA,1554347001
0ef88b2c-8d33-4d59-8559-aabe9aac83ef,Clyde Gallagher,Saint Petersburg,FL,1554347001
5cd236b0-0422-4e9d-b1c9-57c2815b9163,Beilfuss,Richmond,VA,1554347001
011a875c-d7f5-4fb5-a0bf-1bb000a4d514,Melrose,Atlanta,GA,1554347001
7a458d75-1757-4bf8-a198-cb6c43a064b2,Susan,Ogden,UT,1554347001
c84e4988-2359-419a-b768-58373a24370f,Acker,Washington,DC,1554347001
8db3202f-e6c9-4d7d-b3ea-8305c82c7814,Roxbury,Richmond,VA,1554347001
056ebf42-1544-4924-a314-41f53e8096cb,Schlimgen,Largo,FL,1554347001
4dd92f70-1617-4c43-934d-8b401112f371,Loftsgordon,Burbank,CA,1554347001
06628527-261f-4e40-8f80-801b678939ac,Crownhardt,Chicago,IL,1554347001
694d24ca-126c-411b-d38a-6ce05a6a87c1,Ridgeview,Dallas,TX,1554347001
42cc2c69-6fe8-4d23-95e3-baaa5175a706,Cody,Austin,TX,1554347001
9357635f-616a-4047-a789-4d74d0fc293b,Oak,Washington,DC,1554347001
ffe581e1-1f66-4a4c-b73f-89949c75cda0,Katie,Shreveport,LA,1554347001
